% Daily baseline values on the 12 scale
% Created 11-May-2023 12:02:58
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly
% and monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
1993, 04, 09,    NaN,  0, 12.0
1993, 04, 10,    NaN,  0, 12.0
1993, 04, 11,    NaN,  0, 12.0
1993, 04, 12,    NaN,  0, 12.0
1993, 04, 13, 359.72,  9, 12.0
1993, 04, 14, 359.55,  8, 12.0
1993, 04, 15, 359.56, 11, 12.0
1993, 04, 16, 358.30,  1, 12.0
1993, 04, 17, 358.50, 13, 12.0
1993, 04, 18,    NaN,  0, 12.0
1993, 04, 19, 358.71,  3, 12.0
1993, 04, 20, 358.86,  3, 12.0
1993, 04, 21,    NaN,  0, 12.0
1993, 04, 22,    NaN,  0, 12.0
1993, 04, 23, 359.59, 15, 12.0
1993, 04, 24, 359.66,  4, 12.0
1993, 04, 25,    NaN,  0, 12.0
1993, 04, 26, 359.62, 11, 12.0
1993, 04, 27, 359.63,  4, 12.0
1993, 04, 28, 359.60,  4, 12.0
1993, 04, 29, 359.71, 10, 12.0
1993, 04, 30, 359.71,  7, 12.0
1993, 05, 01, 359.47,  9, 12.0
1993, 05, 02, 359.49, 15, 12.0
1993, 05, 03, 358.99, 13, 12.0
1993, 05, 04, 358.97, 21, 12.0
1993, 05, 05, 359.36, 14, 12.0
1993, 05, 06, 359.66, 10, 12.0
1993, 05, 07, 359.46, 14, 12.0
1993, 05, 08,    NaN,  0, 12.0
1993, 05, 09,    NaN,  0, 12.0
1993, 05, 10,    NaN,  0, 12.0
1993, 05, 11,    NaN,  0, 12.0
1993, 05, 12, 360.47,  8, 12.0
1993, 05, 13, 360.47,  6, 12.0
1993, 05, 14, 360.32, 11, 12.0
1993, 05, 15, 360.74,  6, 12.0
1993, 05, 16,    NaN,  0, 12.0
1993, 05, 17, 360.69,  9, 12.0
1993, 05, 18,    NaN,  0, 12.0
1993, 05, 19,    NaN,  0, 12.0
1993, 05, 20, 359.83,  1, 12.0
1993, 05, 21, 360.16,  9, 12.0
1993, 05, 22,    NaN,  0, 12.0
1993, 05, 23,    NaN,  0, 12.0
1993, 05, 24, 360.92,  1, 12.0
1993, 05, 25, 360.72, 20, 12.0
1993, 05, 26, 360.03,  8, 12.0
1993, 05, 27, 360.31, 12, 12.0
1993, 05, 28, 360.32, 19, 12.0
1993, 05, 29, 360.39, 14, 12.0
1993, 05, 30, 360.36,  1, 12.0
1993, 05, 31,    NaN,  0, 12.0
1993, 06, 01, 359.76, 13, 12.0
1993, 06, 02, 359.96,  6, 12.0
1993, 06, 03, 359.98, 17, 12.0
1993, 06, 04, 359.34, 15, 12.0
1993, 06, 05, 359.10,  8, 12.0
1993, 06, 06, 359.40, 16, 12.0
1993, 06, 07, 359.72,  1, 12.0
1993, 06, 08, 359.58, 14, 12.0
1993, 06, 09, 359.70,  9, 12.0
1993, 06, 10, 359.74,  9, 12.0
1993, 06, 11, 359.83,  9, 12.0
1993, 06, 12, 359.83,  5, 12.0
1993, 06, 13, 359.78, 12, 12.0
1993, 06, 14,    NaN,  0, 12.0
1993, 06, 15, 359.35,  3, 12.0
1993, 06, 16, 359.57,  5, 12.0
1993, 06, 17,    NaN,  0, 12.0
1993, 06, 18, 358.67,  3, 12.0
1993, 06, 19, 358.63,  5, 12.0
1993, 06, 20,    NaN,  0, 12.0
1993, 06, 21,    NaN,  0, 12.0
1993, 06, 22, 358.33,  2, 12.0
1993, 06, 23, 358.67, 14, 12.0
1993, 06, 24, 359.10, 17, 12.0
1993, 06, 25, 359.18, 13, 12.0
1993, 06, 26, 359.04,  6, 12.0
1993, 06, 27,    NaN,  0, 12.0
1993, 06, 28,    NaN,  0, 12.0
1993, 06, 29,    NaN,  0, 12.0
1993, 06, 30,    NaN,  0, 12.0
1993, 07, 01, 358.63, 10, 12.0
1993, 07, 02, 358.49,  6, 12.0
1993, 07, 03, 357.40,  1, 12.0
1993, 07, 04, 357.60,  5, 12.0
1993, 07, 05,    NaN,  0, 12.0
1993, 07, 06,    NaN,  0, 12.0
1993, 07, 07, 357.30,  1, 12.0
1993, 07, 08, 357.73,  8, 12.0
1993, 07, 09, 358.40, 12, 12.0
1993, 07, 10, 357.88, 19, 12.0
1993, 07, 11, 357.75,  9, 12.0
1993, 07, 12, 357.68, 10, 12.0
1993, 07, 13, 358.35,  4, 12.0
1993, 07, 14, 358.22,  8, 12.0
1993, 07, 15, 358.44, 10, 12.0
1993, 07, 16,    NaN,  0, 12.0
1993, 07, 17, 358.44,  3, 12.0
1993, 07, 18, 358.40,  5, 12.0
1993, 07, 19,    NaN,  0, 12.0
1993, 07, 20, 357.24,  7, 12.0
1993, 07, 21,    NaN,  0, 12.0
1993, 07, 22,    NaN,  0, 12.0
1993, 07, 23,    NaN,  0, 12.0
1993, 07, 24,    NaN,  0, 12.0
1993, 07, 25,    NaN,  0, 12.0
1993, 07, 26,    NaN,  0, 12.0
1993, 07, 27,    NaN,  0, 12.0
1993, 07, 28,    NaN,  0, 12.0
1993, 07, 29,    NaN,  0, 12.0
1993, 07, 30,    NaN,  0, 12.0
1993, 07, 31,    NaN,  0, 12.0
1993, 08, 01,    NaN,  0, 12.0
1993, 08, 02, 356.10,  9, 12.0
1993, 08, 03,    NaN,  0, 12.0
1993, 08, 04, 356.15,  8, 12.0
1993, 08, 05,    NaN,  0, 12.0
1993, 08, 06,    NaN,  0, 12.0
1993, 08, 07,    NaN,  0, 12.0
1993, 08, 08,    NaN,  0, 12.0
1993, 08, 09,    NaN,  0, 12.0
1993, 08, 10,    NaN,  0, 12.0
1993, 08, 11,    NaN,  0, 12.0
1993, 08, 12, 355.85, 15, 12.0
1993, 08, 13,    NaN,  0, 12.0
1993, 08, 14, 355.73,  6, 12.0
1993, 08, 15,    NaN,  0, 12.0
1993, 08, 16,    NaN,  0, 12.0
1993, 08, 17,    NaN,  0, 12.0
1993, 08, 18,    NaN,  0, 12.0
1993, 08, 19,    NaN,  0, 12.0
1993, 08, 20,    NaN,  0, 12.0
1993, 08, 21,    NaN,  0, 12.0
1993, 08, 22,    NaN,  0, 12.0
1993, 08, 23,    NaN,  0, 12.0
1993, 08, 24,    NaN,  0, 12.0
1993, 08, 25,    NaN,  0, 12.0
1993, 08, 26, 354.24,  9, 12.0
1993, 08, 27,    NaN,  0, 12.0
1993, 08, 28,    NaN,  0, 12.0
1993, 08, 29,    NaN,  0, 12.0
1993, 08, 30,    NaN,  0, 12.0
1993, 08, 31,    NaN,  0, 12.0
1993, 09, 01,    NaN,  0, 12.0
1993, 09, 02,    NaN,  0, 12.0
1993, 09, 03,    NaN,  0, 12.0
1993, 09, 04,    NaN,  0, 12.0
1993, 09, 05,    NaN,  0, 12.0
1993, 09, 06,    NaN,  0, 12.0
1993, 09, 07,    NaN,  0, 12.0
1993, 09, 08,    NaN,  0, 12.0
1993, 09, 09,    NaN,  0, 12.0
1993, 09, 10,    NaN,  0, 12.0
1993, 09, 11,    NaN,  0, 12.0
1993, 09, 12,    NaN,  0, 12.0
1993, 09, 13,    NaN,  0, 12.0
1993, 09, 14,    NaN,  0, 12.0
1993, 09, 15,    NaN,  0, 12.0
1993, 09, 16,    NaN,  0, 12.0
1993, 09, 17,    NaN,  0, 12.0
1993, 09, 18,    NaN,  0, 12.0
1993, 09, 19, 353.99,  9, 12.0
1993, 09, 20, 353.55,  5, 12.0
1993, 09, 21, 353.44,  4, 12.0
1993, 09, 22, 353.55,  3, 12.0
1993, 09, 23,    NaN,  0, 12.0
1993, 09, 24, 354.16,  5, 12.0
1993, 09, 25, 353.87, 15, 12.0
1993, 09, 26, 353.44, 12, 12.0
1993, 09, 27, 353.82,  8, 12.0
1993, 09, 28,    NaN,  0, 12.0
1993, 09, 29,    NaN,  0, 12.0
1993, 09, 30,    NaN,  0, 12.0
1993, 10, 01,    NaN,  0, 12.0
1993, 10, 02,    NaN,  0, 12.0
1993, 10, 03,    NaN,  0, 12.0
1993, 10, 04, 354.17,  8, 12.0
1993, 10, 05,    NaN,  0, 12.0
1993, 10, 06,    NaN,  0, 12.0
1993, 10, 07, 353.17,  3, 12.0
1993, 10, 08, 353.44, 19, 12.0
1993, 10, 09, 354.01,  5, 12.0
1993, 10, 10,    NaN,  0, 12.0
1993, 10, 11, 353.60, 10, 12.0
1993, 10, 12, 353.65, 14, 12.0
1993, 10, 13, 353.58,  3, 12.0
1993, 10, 14, 353.41,  1, 12.0
1993, 10, 15, 353.68, 11, 12.0
1993, 10, 16, 353.96, 20, 12.0
1993, 10, 17, 353.97,  6, 12.0
1993, 10, 18, 354.21,  6, 12.0
1993, 10, 19,    NaN,  0, 12.0
1993, 10, 20,    NaN,  0, 12.0
1993, 10, 21,    NaN,  0, 12.0
1993, 10, 22,    NaN,  0, 12.0
1993, 10, 23, 354.54,  8, 12.0
1993, 10, 24, 354.62,  3, 12.0
1993, 10, 25, 354.45, 10, 12.0
1993, 10, 26, 354.38,  7, 12.0
1993, 10, 27, 353.94,  9, 12.0
1993, 10, 28, 354.32, 12, 12.0
1993, 10, 29, 353.67, 13, 12.0
1993, 10, 30, 353.84,  8, 12.0
1993, 10, 31, 354.46,  8, 12.0
1993, 11, 01, 354.49,  8, 12.0
1993, 11, 02, 354.29,  7, 12.0
1993, 11, 03, 354.24,  4, 12.0
1993, 11, 04, 354.28, 10, 12.0
1993, 11, 05, 354.65, 15, 12.0
1993, 11, 06, 354.71,  8, 12.0
1993, 11, 07, 354.77,  2, 12.0
1993, 11, 08,    NaN,  0, 12.0
1993, 11, 09,    NaN,  0, 12.0
1993, 11, 10,    NaN,  0, 12.0
1993, 11, 11, 354.93,  3, 12.0
1993, 11, 12, 354.88,  4, 12.0
1993, 11, 13,    NaN,  0, 12.0
1993, 11, 14, 354.99, 13, 12.0
1993, 11, 15, 355.03,  5, 12.0
1993, 11, 16,    NaN,  0, 12.0
1993, 11, 17,    NaN,  0, 12.0
1993, 11, 18, 356.16,  2, 12.0
1993, 11, 19, 356.21,  5, 12.0
1993, 11, 20, 355.36,  6, 12.0
1993, 11, 21, 355.40, 11, 12.0
1993, 11, 22, 355.32,  4, 12.0
1993, 11, 23, 355.38,  5, 12.0
1993, 11, 24, 355.94,  7, 12.0
1993, 11, 25, 356.15, 11, 12.0
1993, 11, 26,    NaN,  0, 12.0
1993, 11, 27, 355.72, 10, 12.0
1993, 11, 28, 355.61,  8, 12.0
1993, 11, 29, 355.96,  8, 12.0
1993, 11, 30,    NaN,  0, 12.0
1993, 12, 01,    NaN,  0, 12.0
1993, 12, 02, 355.78,  2, 12.0
1993, 12, 03, 355.75, 16, 12.0
1993, 12, 04, 356.04, 10, 12.0
1993, 12, 05, 356.07, 17, 12.0
1993, 12, 06,    NaN,  0, 12.0
1993, 12, 07, 356.96,  7, 12.0
1993, 12, 08, 356.30,  6, 12.0
1993, 12, 09, 356.46,  5, 12.0
1993, 12, 10,    NaN,  0, 12.0
1993, 12, 11,    NaN,  0, 12.0
1993, 12, 12,    NaN,  0, 12.0
1993, 12, 13,    NaN,  0, 12.0
1993, 12, 14,    NaN,  0, 12.0
1993, 12, 15,    NaN,  0, 12.0
1993, 12, 16,    NaN,  0, 12.0
1993, 12, 17, 356.81,  2, 12.0
1993, 12, 18, 356.78,  6, 12.0
1993, 12, 19, 356.73, 10, 12.0
1993, 12, 20, 357.40, 14, 12.0
1993, 12, 21, 356.87, 13, 12.0
1993, 12, 22,    NaN,  0, 12.0
1993, 12, 23,    NaN,  0, 12.0
1993, 12, 24,    NaN,  0, 12.0
1993, 12, 25,    NaN,  0, 12.0
1993, 12, 26,    NaN,  0, 12.0
1993, 12, 27, 357.26,  9, 12.0
1993, 12, 28, 357.30,  8, 12.0
1993, 12, 29,    NaN,  0, 12.0
1993, 12, 30,    NaN,  0, 12.0
1993, 12, 31, 357.42,  7, 12.0
1994, 01, 01, 357.51,  3, 12.0
1994, 01, 02, 358.17,  8, 12.0
1994, 01, 03, 358.63, 11, 12.0
1994, 01, 04, 358.61,  5, 12.0
1994, 01, 05, 357.62, 10, 12.0
1994, 01, 06, 357.94,  5, 12.0
1994, 01, 07,    NaN,  0, 12.0
1994, 01, 08, 358.23,  8, 12.0
1994, 01, 09, 358.03,  2, 12.0
1994, 01, 10, 358.03,  5, 12.0
1994, 01, 11, 357.95,  5, 12.0
1994, 01, 12, 357.96,  5, 12.0
1994, 01, 13, 358.24, 11, 12.0
1994, 01, 14, 358.29,  4, 12.0
1994, 01, 15, 358.16, 10, 12.0
1994, 01, 16, 358.70, 13, 12.0
1994, 01, 17, 358.07,  4, 12.0
1994, 01, 18, 358.11, 21, 12.0
1994, 01, 19, 358.31, 11, 12.0
1994, 01, 20, 358.53,  7, 12.0
1994, 01, 21, 357.95,  9, 12.0
1994, 01, 22,    NaN,  0, 12.0
1994, 01, 23, 357.95, 16, 12.0
1994, 01, 24, 358.04,  9, 12.0
1994, 01, 25, 358.18, 19, 12.0
1994, 01, 26, 358.17, 12, 12.0
1994, 01, 27, 358.05,  5, 12.0
1994, 01, 28, 359.44, 16, 12.0
1994, 01, 29, 359.19, 10, 12.0
1994, 01, 30, 359.02, 15, 12.0
1994, 01, 31, 358.59, 22, 12.0
1994, 02, 01, 357.77, 17, 12.0
1994, 02, 02, 357.65,  4, 12.0
1994, 02, 03, 358.51,  6, 12.0
1994, 02, 04, 358.48,  3, 12.0
1994, 02, 05, 357.71, 10, 12.0
1994, 02, 06,    NaN,  0, 12.0
1994, 02, 07,    NaN,  0, 12.0
1994, 02, 08,    NaN,  0, 12.0
1994, 02, 09, 358.76, 10, 12.0
1994, 02, 10, 358.70,  6, 12.0
1994, 02, 11,    NaN,  0, 12.0
1994, 02, 12, 358.10,  6, 12.0
1994, 02, 13, 358.02,  4, 12.0
1994, 02, 14, 358.34,  9, 12.0
1994, 02, 15, 358.36,  5, 12.0
1994, 02, 16, 358.54, 10, 12.0
1994, 02, 17,    NaN,  0, 12.0
1994, 02, 18, 358.51,  7, 12.0
1994, 02, 19, 358.52, 12, 12.0
1994, 02, 20, 358.98, 12, 12.0
1994, 02, 21, 359.12,  6, 12.0
1994, 02, 22,    NaN,  0, 12.0
1994, 02, 23,    NaN,  0, 12.0
1994, 02, 24, 359.96,  5, 12.0
1994, 02, 25, 359.74, 12, 12.0
1994, 02, 26, 358.74, 14, 12.0
1994, 02, 27, 359.53, 13, 12.0
1994, 02, 28, 359.86,  8, 12.0
1994, 03, 01, 359.78,  2, 12.0
1994, 03, 02,    NaN,  0, 12.0
1994, 03, 03,    NaN,  0, 12.0
1994, 03, 04, 357.89,  8, 12.0
1994, 03, 05, 357.84,  5, 12.0
1994, 03, 06,    NaN,  0, 12.0
1994, 03, 07,    NaN,  0, 12.0
1994, 03, 08, 358.88,  8, 12.0
1994, 03, 09, 359.03,  4, 12.0
1994, 03, 10,    NaN,  0, 12.0
1994, 03, 11,    NaN,  0, 12.0
1994, 03, 12, 361.07, 11, 12.0
1994, 03, 13, 360.22,  7, 12.0
1994, 03, 14,    NaN,  0, 12.0
1994, 03, 15,    NaN,  0, 12.0
1994, 03, 16,    NaN,  0, 12.0
1994, 03, 17,    NaN,  0, 12.0
1994, 03, 18,    NaN,  0, 12.0
1994, 03, 19,    NaN,  0, 12.0
1994, 03, 20,    NaN,  0, 12.0
1994, 03, 21, 359.73,  6, 12.0
1994, 03, 22,    NaN,  0, 12.0
1994, 03, 23,    NaN,  0, 12.0
1994, 03, 24, 360.34,  6, 12.0
1994, 03, 25,    NaN,  0, 12.0
1994, 03, 26,    NaN,  0, 12.0
1994, 03, 27, 361.49,  2, 12.0
1994, 03, 28, 361.51,  5, 12.0
1994, 03, 29,    NaN,  0, 12.0
1994, 03, 30, 360.29,  9, 12.0
1994, 03, 31, 360.32, 15, 12.0
1994, 04, 01, 360.06,  5, 12.0
1994, 04, 02,    NaN,  0, 12.0
1994, 04, 03,    NaN,  0, 12.0
1994, 04, 04,    NaN,  0, 12.0
1994, 04, 05, 360.70,  4, 12.0
1994, 04, 06, 360.85,  9, 12.0
1994, 04, 07, 361.10,  6, 12.0
1994, 04, 08,    NaN,  0, 12.0
1994, 04, 09,    NaN,  0, 12.0
1994, 04, 10, 360.53,  4, 12.0
1994, 04, 11, 360.60,  5, 12.0
1994, 04, 12, 361.05,  6, 12.0
1994, 04, 13,    NaN,  0, 12.0
1994, 04, 14,    NaN,  0, 12.0
1994, 04, 15, 360.61, 11, 12.0
1994, 04, 16, 360.66,  4, 12.0
1994, 04, 17, 361.02,  9, 12.0
1994, 04, 18, 360.74,  5, 12.0
1994, 04, 19,    NaN,  0, 12.0
1994, 04, 20, 360.93,  6, 12.0
1994, 04, 21, 361.75,  8, 12.0
1994, 04, 22, 361.19,  6, 12.0
1994, 04, 23,    NaN,  0, 12.0
1994, 04, 24,    NaN,  0, 12.0
1994, 04, 25,    NaN,  0, 12.0
1994, 04, 26,    NaN,  0, 12.0
1994, 04, 27,    NaN,  0, 12.0
1994, 04, 28,    NaN,  0, 12.0
1994, 04, 29,    NaN,  0, 12.0
1994, 04, 30,    NaN,  0, 12.0
1994, 05, 01, 362.27, 12, 12.0
1994, 05, 02, 362.01,  2, 12.0
1994, 05, 03,    NaN,  0, 12.0
1994, 05, 04, 362.15,  3, 12.0
1994, 05, 05, 361.87, 16, 12.0
1994, 05, 06,    NaN,  0, 12.0
1994, 05, 07, 361.47,  6, 12.0
1994, 05, 08,    NaN,  0, 12.0
1994, 05, 09,    NaN,  0, 12.0
1994, 05, 10,    NaN,  0, 12.0
1994, 05, 11,    NaN,  0, 12.0
1994, 05, 12, 360.33,  6, 12.0
1994, 05, 13, 360.76,  8, 12.0
1994, 05, 14, 361.00, 10, 12.0
1994, 05, 15, 360.91,  6, 12.0
1994, 05, 16, 361.19,  5, 12.0
1994, 05, 17, 361.34,  5, 12.0
1994, 05, 18,    NaN,  0, 12.0
1994, 05, 19,    NaN,  0, 12.0
1994, 05, 20,    NaN,  0, 12.0
1994, 05, 21,    NaN,  0, 12.0
1994, 05, 22, 361.43,  5, 12.0
1994, 05, 23, 361.46,  2, 12.0
1994, 05, 24,    NaN,  0, 12.0
1994, 05, 25,    NaN,  0, 12.0
1994, 05, 26, 361.61, 11, 12.0
1994, 05, 27, 361.67, 14, 12.0
1994, 05, 28, 361.95,  7, 12.0
1994, 05, 29,    NaN,  0, 12.0
1994, 05, 30,    NaN,  0, 12.0
1994, 05, 31,    NaN,  0, 12.0
1994, 06, 01, 361.05,  1, 12.0
1994, 06, 02, 361.08, 11, 12.0
1994, 06, 03, 361.14,  3, 12.0
1994, 06, 04,    NaN,  0, 12.0
1994, 06, 05,    NaN,  0, 12.0
1994, 06, 06, 360.81,  5, 12.0
1994, 06, 07, 360.27, 12, 12.0
1994, 06, 08, 360.64,  2, 12.0
1994, 06, 09, 361.15,  5, 12.0
1994, 06, 10, 360.85,  7, 12.0
1994, 06, 11, 360.73, 14, 12.0
1994, 06, 12, 360.95, 14, 12.0
1994, 06, 13, 360.96,  7, 12.0
1994, 06, 14,    NaN,  0, 12.0
1994, 06, 15, 360.61,  3, 12.0
1994, 06, 16, 360.59, 18, 12.0
1994, 06, 17, 360.68, 11, 12.0
1994, 06, 18,    NaN,  0, 12.0
1994, 06, 19,    NaN,  0, 12.0
1994, 06, 20,    NaN,  0, 12.0
1994, 06, 21,    NaN,  0, 12.0
1994, 06, 22,    NaN,  0, 12.0
1994, 06, 23,    NaN,  0, 12.0
1994, 06, 24,    NaN,  0, 12.0
1994, 06, 25,    NaN,  0, 12.0
1994, 06, 26, 360.64,  1, 12.0
1994, 06, 27, 360.51, 17, 12.0
1994, 06, 28, 360.36,  6, 12.0
1994, 06, 29, 360.30,  4, 12.0
1994, 06, 30,    NaN,  0, 12.0
1994, 07, 01,    NaN,  0, 12.0
1994, 07, 02, 359.93,  2, 12.0
1994, 07, 03, 359.97,  4, 12.0
1994, 07, 04, 360.55, 11, 12.0
1994, 07, 05, 359.83,  9, 12.0
1994, 07, 06, 359.75,  4, 12.0
1994, 07, 07,    NaN,  0, 12.0
1994, 07, 08,    NaN,  0, 12.0
1994, 07, 09, 359.75, 16, 12.0
1994, 07, 10, 359.42,  3, 12.0
1994, 07, 11, 360.63,  2, 12.0
1994, 07, 12, 360.21, 10, 12.0
1994, 07, 13, 359.61, 16, 12.0
1994, 07, 14, 359.53,  6, 12.0
1994, 07, 15,    NaN,  0, 12.0
1994, 07, 16,    NaN,  0, 12.0
1994, 07, 17,    NaN,  0, 12.0
1994, 07, 18,    NaN,  0, 12.0
1994, 07, 19,    NaN,  0, 12.0
1994, 07, 20,    NaN,  0, 12.0
1994, 07, 21,    NaN,  0, 12.0
1994, 07, 22,    NaN,  0, 12.0
1994, 07, 23,    NaN,  0, 12.0
1994, 07, 24,    NaN,  0, 12.0
1994, 07, 25, 358.42,  6, 12.0
1994, 07, 26,    NaN,  0, 12.0
1994, 07, 27,    NaN,  0, 12.0
1994, 07, 28,    NaN,  0, 12.0
1994, 07, 29,    NaN,  0, 12.0
1994, 07, 30,    NaN,  0, 12.0
1994, 07, 31,    NaN,  0, 12.0
1994, 08, 01,    NaN,  0, 12.0
1994, 08, 02,    NaN,  0, 12.0
1994, 08, 03,    NaN,  0, 12.0
1994, 08, 04, 358.58,  3, 12.0
1994, 08, 05, 358.51,  6, 12.0
1994, 08, 06, 357.41,  2, 12.0
1994, 08, 07, 357.42,  4, 12.0
1994, 08, 08, 358.04,  6, 12.0
1994, 08, 09,    NaN,  0, 12.0
1994, 08, 10,    NaN,  0, 12.0
1994, 08, 11, 357.40,  5, 12.0
1994, 08, 12, 357.47,  2, 12.0
1994, 08, 13,    NaN,  0, 12.0
1994, 08, 14,    NaN,  0, 12.0
1994, 08, 15,    NaN,  0, 12.0
1994, 08, 16,    NaN,  0, 12.0
1994, 08, 17,    NaN,  0, 12.0
1994, 08, 18,    NaN,  0, 12.0
1994, 08, 19,    NaN,  0, 12.0
1994, 08, 20,    NaN,  0, 12.0
1994, 08, 21, 357.52,  5, 12.0
1994, 08, 22, 357.51, 16, 12.0
1994, 08, 23,    NaN,  0, 12.0
1994, 08, 24,    NaN,  0, 12.0
1994, 08, 25,    NaN,  0, 12.0
1994, 08, 26, 356.69,  2, 12.0
1994, 08, 27, 356.73,  4, 12.0
1994, 08, 28, 355.84, 10, 12.0
1994, 08, 29,    NaN,  0, 12.0
1994, 08, 30, 356.19,  6, 12.0
1994, 08, 31,    NaN,  0, 12.0
1994, 09, 01, 356.07,  4, 12.0
1994, 09, 02, 356.09, 19, 12.0
1994, 09, 03, 355.83,  1, 12.0
1994, 09, 04, 356.35,  5, 12.0
1994, 09, 05, 356.35, 16, 12.0
1994, 09, 06, 356.50,  5, 12.0
1994, 09, 07,    NaN,  0, 12.0
1994, 09, 08,    NaN,  0, 12.0
1994, 09, 09, 356.73,  2, 12.0
1994, 09, 10, 356.86,  4, 12.0
1994, 09, 11, 356.56,  7, 12.0
1994, 09, 12, 355.34,  1, 12.0
1994, 09, 13, 355.55,  6, 12.0
1994, 09, 14,    NaN,  0, 12.0
1994, 09, 15, 353.68,  7, 12.0
1994, 09, 16,    NaN,  0, 12.0
1994, 09, 17, 354.77,  7, 12.0
1994, 09, 18,    NaN,  0, 12.0
1994, 09, 19, 356.06, 10, 12.0
1994, 09, 20, 355.90, 12, 12.0
1994, 09, 21, 355.82,  4, 12.0
1994, 09, 22, 355.16, 11, 12.0
1994, 09, 23,    NaN,  0, 12.0
1994, 09, 24, 355.41,  4, 12.0
1994, 09, 25, 355.32, 16, 12.0
1994, 09, 26, 355.22, 10, 12.0
1994, 09, 27, 355.22,  9, 12.0
1994, 09, 28, 354.91,  5, 12.0
1994, 09, 29, 355.17, 15, 12.0
1994, 09, 30, 355.39, 14, 12.0
1994, 10, 01, 355.47, 10, 12.0
1994, 10, 02, 355.41,  6, 12.0
1994, 10, 03, 355.44,  5, 12.0
1994, 10, 04, 355.53, 12, 12.0
1994, 10, 05, 355.36,  5, 12.0
1994, 10, 06, 355.57,  7, 12.0
1994, 10, 07,    NaN,  0, 12.0
1994, 10, 08,    NaN,  0, 12.0
1994, 10, 09, 355.57, 11, 12.0
1994, 10, 10,    NaN,  0, 12.0
1994, 10, 11,    NaN,  0, 12.0
1994, 10, 12, 355.73,  9, 12.0
1994, 10, 13, 355.67, 12, 12.0
1994, 10, 14, 356.00, 14, 12.0
1994, 10, 15, 355.72, 17, 12.0
1994, 10, 16, 355.84, 10, 12.0
1994, 10, 17, 356.12,  7, 12.0
1994, 10, 18,    NaN,  0, 12.0
1994, 10, 19,    NaN,  0, 12.0
1994, 10, 20,    NaN,  0, 12.0
1994, 10, 21, 354.77,  6, 12.0
1994, 10, 22, 356.66,  7, 12.0
1994, 10, 23, 356.57, 13, 12.0
1994, 10, 24, 356.53, 18, 12.0
1994, 10, 25, 356.41, 22, 12.0
1994, 10, 26, 356.50, 11, 12.0
1994, 10, 27, 356.83,  4, 12.0
1994, 10, 28, 356.48,  9, 12.0
1994, 10, 29,    NaN,  0, 12.0
1994, 10, 30,    NaN,  0, 12.0
1994, 10, 31, 356.31,  7, 12.0
1994, 11, 01, 356.29, 22, 12.0
1994, 11, 02, 356.60, 21, 12.0
1994, 11, 03, 356.52, 22, 12.0
1994, 11, 04, 356.89, 13, 12.0
1994, 11, 05, 356.29,  8, 12.0
1994, 11, 06, 356.94,  9, 12.0
1994, 11, 07,    NaN,  0, 12.0
1994, 11, 08, 356.92, 21, 12.0
1994, 11, 09, 356.39,  5, 12.0
1994, 11, 10,    NaN,  0, 12.0
1994, 11, 11, 357.41, 20, 12.0
1994, 11, 12,    NaN,  0, 12.0
1994, 11, 13, 357.23,  8, 12.0
1994, 11, 14,    NaN,  0, 12.0
1994, 11, 15, 358.88,  2, 12.0
1994, 11, 16, 358.77,  5, 12.0
1994, 11, 17, 358.22,  9, 12.0
1994, 11, 18,    NaN,  0, 12.0
1994, 11, 19, 357.42, 20, 12.0
1994, 11, 20, 357.61, 21, 12.0
1994, 11, 21, 357.43, 14, 12.0
1994, 11, 22, 357.69, 19, 12.0
1994, 11, 23, 357.52,  9, 12.0
1994, 11, 24, 357.64,  9, 12.0
1994, 11, 25,    NaN,  0, 12.0
1994, 11, 26, 358.03, 12, 12.0
1994, 11, 27, 358.19, 11, 12.0
1994, 11, 28, 358.15,  6, 12.0
1994, 11, 29, 357.89,  7, 12.0
1994, 11, 30, 358.04, 20, 12.0
1994, 12, 01, 358.12, 14, 12.0
1994, 12, 02, 357.78, 14, 12.0
1994, 12, 03, 358.56, 20, 12.0
1994, 12, 04, 358.73,  7, 12.0
1994, 12, 05, 358.63,  9, 12.0
1994, 12, 06, 358.15, 21, 12.0
1994, 12, 07, 358.07,  5, 12.0
1994, 12, 08,    NaN,  0, 12.0
1994, 12, 09, 359.72,  7, 12.0
1994, 12, 10, 359.28,  5, 12.0
1994, 12, 11, 359.36, 22, 12.0
1994, 12, 12, 359.26, 11, 12.0
